package,has_py_typed,has_types_package
shortuuid,True,
azure-cli,False,False
constructs,True,
testcontainers,False,False
google-cloud-bigquery-biglake,True,
matrix-client,False,False
mypy-boto3-secretsmanager,True,
spacy-language-detection,False,False
a2wsgi,True,
javaproperties,True,
marshmallow-oneofschema,True,
elementpath,True,
macholib,False,False
geomet,False,False
azure-mgmt-apimanagement,True,
pipdeptree,True,
joserfc,True,
stanio,True,
dbt-snowflake,False,False
ipaddress,False,True
oldest-supported-numpy,False,False
bigframes,True,
python-decouple,False,False
mypy-boto3-lambda,True,
prometheus-fastapi-instrumentator,True,
azureml-dataset-runtime,False,False
packageurl-python,True,
flake8-plugin-utils,True,
ase,True,
voyageai,True,
functions-framework,False,False
backrefs,True,
solders,True,
awesomeversion,True,
azure-mgmt-network,True,
azure-mgmt-hdinsight,False,False
reliability,False,False
azure-storage-nspkg,False,False
aws-embedded-metrics,True,
mitmproxy-rs,True,
pyzstd,True,
olefile,False,True
xmlschema,True,
sqlmodel,True,
restructuredtext-lint,False,False
azure-mgmt-security,True,
influxdb-client,True,
opentelemetry-resource-detector-azure,False,False
pyreadline3,False,False
python3-openid,False,False
azure-mgmt-appconfiguration,True,
cyclonedx-python-lib,True,
azure-mgmt-appcontainers,True,
traits,True,
azure-synapse-accesscontrol,True,
azure-keyvault-administration,True,
flask-debugtoolbar,True,
azure-mgmt-botservice,True,
azure-synapse-managedprivateendpoints,True,
teradatasql,False,False
sagemaker-studio,True,
webob,False,True
commonmark,False,True
neo4j,True,
azure-mgmt-extendedlocation,True,
semchunk,True,
azure-mgmt-netapp,True,
import-deps,False,False
azure-mgmt-servicelinker,True,
azure-mgmt-servicefabricmanagedclusters,True,
mypy-boto3-eks,True,
azure-mgmt-imagebuilder,True,
mypy-boto3-appflow,True,
asyncclick,True,
biopython,True,
azure-mgmt-databoxedge,True,
cbor2,True,
retryhttp,True,
microsoft-security-utilities-secret-masker,False,False
dash,True,
hexbytes,True,
papermill,False,False
delocate,True,
openlineage-sql,True,
xopen,True,
pymc,False,False
lxml-html-clean,True,
sqlfluff,True,
pytest-split-tests,False,False
hatch-fancy-pypi-readme,True,
langchain-aws,True,
django-querycount,False,False
cassandra-driver,False,False
geventhttpclient,False,False
uritools,False,False
pywebpush,False,False
ndg-httpsclient,False,False
pyhumps,True,
azure-graphrbac,True,
azure-mgmt-postgresqlflexibleservers,True,
falcon,True,
htmldate,True,
lief,True,
pytest-shard,False,False
jsii,True,
drf-spectacular,True,
h3-pyspark,False,False
kfp-pipeline-spec,False,False
gcloud-aio-pubsub,True,
mongomock,True,
py-serializable,True,
cadwyn,True,
pytesseract,False,False
cssutils,False,False
mypy-boto3-ec2,True,
librosa,True,
reactivex,True,
groq,True,
google-cloud-pubsublite,True,
llama-index-indices-managed-llama-cloud,False,False
mypy-boto3-cloudformation,True,
httpie,False,False
prefect-kubernetes,False,False
click-default-group,False,True
types-aiobotocore-dataexchange,True,
validator-collection,False,False
starlette-testclient,True,
transaction,False,False
types-html5lib,True,
pydantic-graph,True,
mypy-boto3-redshift-data,True,
gymnasium,True,
bokeh,False,False
markdown-graphviz-inline,False,False
chevron,False,True
setuptools-rust,True,
pythainlp,False,False
python-box,True,
nexus-rpc,True,
nox,True,
furl,False,False
ollama,True,
atomicwrites,False,True
fastmcp,True,
azure-kusto-ingest,False,False
adbc-driver-sqlite,True,
deepmerge,True,
moviepy,False,False
django-migration-linter,False,False
soxr,False,False
pytest-instafail,False,False
sphinx-design,True,
opsgenie-sdk,False,False
diffusers,True,
azure-keyvault-securitydomain,True,
ansicolors,False,False
dagster-graphql,True,
launchdarkly-server-sdk,True,
pinecone-plugin-assistant,False,False
supabase,True,
pip-api,True,
mypy-boto3-sts,True,
pyspellchecker,True,
geojson,False,False
dagster-celery,True,
djangorestframework-simplejwt,True,
w3lib,True,
lightning,True,
langfuse,True,
pdm-backend,True,
protovalidate,True,
fastapi-sso,True,
google-cloud-recommendations-ai,True,
voluptuous,True,
ffmpy,True,
llama-index-core,True,
python-keycloak,True,
pyinstrument,True,
tree-sitter-python,True,
llama-index,False,False
mypy-boto3-bedrock,True,
tensorboardx,False,False
python-arango,True,
azure-mgmt-dns,True,
pymiscutils,False,False
pylink-square,False,False
osc-lib,True,
pysubtypes,False,False
scikit-build-core,True,
ansible-compat,True,
marshmallow-dataclass,True,
paho-mqtt,True,
aiokafka,False,False
types-six,True,
tree-sitter-javascript,True,
mkdocstrings,True,
types-retry,True,
url-normalize,True,
mycdp,True,
xlwt,False,False
mixpanel,False,False
myst-parser,True,
langchain-google-genai,True,
img2pdf,False,False
mistralai,True,
python-socks,True,
flask-migrate,False,True
pathy,True,
multi-key-dict,False,False
realtime,False,False
configupdater,True,
eyes-selenium,True,
mem0ai,False,False
dbt-postgres,False,False
mypy-boto3-kafka,True,
pamqp,True,
safety,False,False
dagster,True,
sgmllib3k,False,False
flaky,False,False
svcs,True,
opentelemetry-instrumentation-aiohttp-client,False,False
sphinx-autobuild,False,False
pulumi,True,
autoflake,False,False
checkdigit,True,
pynamodb,True,
typeid-python,True,
mkdocs-autorefs,True,
influxdb,False,False
spacy-curated-transformers,False,False
syrupy,True,
hologram,True,
py7zr,True,
pywinrm,True,
pybars4,False,False
types-boto3,True,
openmeteo-sdk,False,False
aliyun-python-sdk-kms,False,False
aiopg,True,
assertpy,False,True
sphinx-autodoc-typehints,True,
pympler,True,
pymisp,True,
nvitop,False,False
google-cloud-os-config,True,
opencv-contrib-python,True,
backports-strenum,True,
evaluate,False,False
json-stream,False,False
azure-search-documents,True,
django-timezone-field,False,False
ultralytics-thop,False,False
mlflow-tracing,True,
azure-mgmt-resource-deploymentstacks,True,
openapi-pydantic,True,
django-environ,False,False
markdown2,False,False
azure-mgmt-resource-templatespecs,True,
tangled-up-in-unicode,False,False
postgrest,True,
fasttext-langdetect,False,False
netmiko,False,False
snowflake-core,True,
extra-streamlit-components,False,False
azure-mgmt-resource-deploymentscripts,True,
aws-cdk-lib,True,
google-analytics-data,True,
sagemaker-datawrangler,False,False
azure-mgmt-resource-deployments,True,
pip-system-certs,False,False
eth-account,True,
cyclopts,True,
blake3,True,
types-psutil,True,
arro3-core,True,
java-manifest,True,
dbt-databricks,False,False
google-cloud-alloydb,True,
dynamodb-json,False,False
docstring-parser-fork,True,
pyhmmer,True,
opentelemetry-instrumentation-aiohttp-server,False,False
rpaframework-pdf,False,False
async-generator,False,False
mypy-boto3-organizations,True,
prometheus-flask-exporter,False,False
arpeggio,False,False
swe-rex,True,
pikepdf,True,
pytest-randomly,True,
gssapi,True,
asgi-lifespan,True,
azure-cosmosdb-table,False,False
dagster-pipes,True,
boto3-stubs-full,True,
atpublic,True,
mapclassify,False,False
seqeval,False,False
importlab,False,False
django-stubs-ext,True,
dagster-webserver,True,
pytest-playwright,True,
pyfakefs,True,
mypy-boto3-medialive,True,
mypy-boto3-imagebuilder,True,
biotite,False,False
pytest-socket,False,False
types-psycopg2,True,
cloudinary,False,False
extras,False,False
apipkg,True,
editor,True,
google-cloud-dialogflow-cx,True,
fastapi-cache2,True,
microsoft-kiota-serialization-form,True,
xmod,True,
types-beautifulsoup4,True,
types-boto3-dynamodb,True,
runs,True,
google-cloud-managedkafka,True,
mypy-boto3-s3tables,True,
swifter,False,False
selinux,False,False
databricks-labs-lsql,False,False
parver,True,
zenpy,False,False
acryl-datahub,True,
openinference-instrumentation-langchain,True,
vertica-python,False,False
multipart,False,False
gprof2dot,False,False
databricks-api,False,False
mypy-boto3-resourcegroupstaggingapi,True,
apache-airflow-providers-hashicorp,False,False
pyqt5,True,
ifaddr,True,
session-info,False,False
braintrust-langchain,False,False
kgb,False,False
dataclass-wizard,True,
pynvml,False,False
snowflake,False,False
autogen-agentchat,True,
pyppmd,True,
pyxero,False,False
python-miio,True,
coincurve,True,
nvidia-cuda-runtime-cu11,False,False
semantic-kernel,True,
mypy-boto3-synthetics,True,
mistral-common,True,
dj-database-url,True,
krb5,True,
msbench-utils,False,False
growthbook,True,
mbstrdecoder,True,
pip-requirements-parser,False,False
azure-eventhub-checkpointstoreblob-aio,True,
gguf,True,
s3path,True,
python-swiftclient,False,False
trimesh,True,
configcat-client,True,
django-stubs,True,
bitstring,True,
typepy,True,
pybcj,True,
portion,False,False
django-model-utils,True,
requests-cache,True,
mypy-boto3-redshift,True,
quart-cors,True,
click-aliases,True,
pytd,False,False
distro2sbom,False,False
uuid,False,False
flexcache,True,
funcy,False,False
flexparser,True,
django-safedelete,True,
launchdarkly-eventsource,False,False
llama-index-llms-openai,True,
aiofile,True,
azure-monitor-events-extension,False,False
leb128,False,False
openapi-core,True,
returns,True,
markdown-include-variants,True,
mypy-boto3-datazone,True,
apache-airflow-providers-sftp,False,False
mypy-boto3-ecr-public,True,
notion-client,True,
giturlparse,False,False
sseclient-py,True,
caio,True,
o365,False,False
mypy-boto3-ivs-realtime,True,
aio-pika,True,
scalecodec,False,False
inflate64,True,
fickling,False,False
pytest-mypy,True,
notion,False,False
compressed-tensors,False,False
aiormq,True,
chess,False,False
svgwrite,False,False
mypy-boto3-timestream-write,True,
pyfiglet,True,
slack-bolt,True,
dockerfile-parse,False,True
od,False,False
typesense,True,
tree-sitter-typescript,True,
tensorboard-plugin-wit,False,False
pytest-subtests,True,
zict,True,
aws-psycopg2,False,False
measurement,False,False
logfire,True,
azure-eventgrid,True,
impacket,False,False
azure-storage-file,False,False
mypy-boto3-aiops,True,
gotrue,True,
mypy-boto3-discovery,True,
django-htmx,True,
mypy-boto3-connectcases,True,
folium,True,
types-aiobotocore-rds,True,
django-cte,False,False
htmltools,True,
mypy-boto3-supplychain,True,
mypy-boto3-iotsecuretunneling,True,
snowflake-legacy,False,False
eth-utils,True,
fastapi-users,True,
drawsvg,False,False
rq,True,
sqlite-fts4,False,False
pulumi-aws,True,
aiomonitor,False,False
google-cloud-trace,True,
pygame,True,
types-greenlet,True,
priority,True,
curated-tokenizers,True,
rtree,True,
mypy-boto3-apprunner,True,
pycurl,False,True
pytest-httpx,True,
appium-python-client,True,
cel-python,True,
editdistance,False,True
asynch,True,
locust-plugins,True,
jwt,True,
mypy-boto3-verifiedpermissions,True,
pipupgrade,False,False
mypy-boto3-payment-cryptography,True,
mypy-boto3-rekognition,True,
eth-rlp,True,
mypy-boto3-kafkaconnect,True,
mypy-boto3-redshift-serverless,True,
mypy-boto3-mturk,True,
esp-idf-monitor,False,False
opentelemetry-instrumentation-threading,False,False
mypy-boto3-neptune,True,
fastrlock,False,False
mypy-boto3-cloudsearch,True,
pytest-ordering,False,False
mypy-boto3-controltower,True,
pyhanko,True,
pathlib-mate,False,False
mypy-boto3-resource-explorer-2,True,
anyconfig,False,False
mypy-boto3-appstream,True,
hmsclient,False,False
liccheck,False,False
mypy-boto3-managedblockchain-query,True,
boxsdk,True,
mypy-boto3-marketplace-deployment,True,
mujoco,False,False
python-ulid,True,
hypercorn,True,
mypy-boto3-kinesisanalyticsv2,True,
mypy-boto3-sdb,True,
symengine,False,False
maggma,True,
editorconfig,True,
branca,True,
mypy-boto3-snowball,True,
comtypes,False,False
braceexpand,True,
sacrebleu,True,
mypy-boto3-personalize-events,True,
mypy-boto3-marketplace-catalog,True,
mypy-boto3-kinesis-video-archived-media,True,
pagerduty,True,
meltanolabs-target-snowflake,False,False
pyhamcrest,True,
mypy-boto3-workdocs,True,
mypy-boto3-notifications,True,
mypy-boto3-cloud9,True,
ip3country,False,False
mypy-boto3-cur,True,
mypy-boto3-marketplacecommerceanalytics,True,
pyclipper,False,False
commentjson,False,False
mypy-boto3-globalaccelerator,True,
respx,True,
pystache,False,False
cantools,True,
dlt,True,
mypy-boto3-inspector,True,
bpyutils,False,False
mypy-boto3-swf,True,
eth-hash,True,
mypy-boto3-qldb-session,True,
pylint-gitlab,False,False
mypy-boto3-sms,True,
aws-cdk-cloud-assembly-schema,True,
mypy-boto3-outposts,True,
mypy-boto3-networkmanager,True,
mypy-boto3-opsworks,True,
pytest-httpserver,True,
eth-typing,True,
mypy-boto3-iotevents,True,
astropy,False,False
mypy-boto3-iotevents-data,True,
striprtf,False,False
cleanco,False,False
subprocess-tee,True,
casefy,True,
mypy-boto3-network-firewall,True,
types-pysftp,True,
mypy-boto3-wellarchitected,True,
tweepy,False,False
concurrent-log-handler,True,
mypy-boto3-sagemaker-edge,True,
kornia,True,
django-json-widget,False,False
mypy-boto3-databrew,True,
dparse,False,False
teamcity-messages,False,False
mypy-boto3-amplifybackend,True,
mypy-boto3-greengrassv2,True,
mypy-boto3-lexv2-runtime,True,
pypsrp,True,
pythran,False,False
mypy-boto3-appintegrations,True,
tablib,False,False
parsel,True,
mypy-boto3-lexv2-models,True,
jsbeautifier,False,False
multimethod,True,
mypy-boto3-lookoutmetrics,True,
mypy-boto3-iot-managed-integrations,True,
pyreadstat,False,False
mypy-boto3-finspace-data,True,
simpleitk,True,
elasticsearch7,True,
pybreaker,True,
mypy-boto3-applicationcostprofiler,True,
discord-py,True,
codespell,True,
red-black-tree-mod,False,False
mypy-boto3-snow-device-management,True,
sphinx-autoapi,False,False
msgraph-sdk,True,
botbuilder-schema,False,False
logfire-api,True,
mp-api,False,False
hyperbrowser,False,False
salesforce-bulk,False,False
mypy-boto3-rum,True,
mypy-boto3-ssm,True,
mypy-boto3-evidently,True,
hijri-converter,True,
mypy-boto3-drs,True,
faststream,True,
dbt-bigquery,False,False
python-statsd,False,False
mypy-boto3-migration-hub-refactor-spaces,True,
mypy-boto3-cloudtrail-data,True,
pyyaml-include,True,
mypy-boto3-osis,True,
qdldl,False,False
pulp-glue,True,
torchsde,False,False
mypy-boto3-trustedadvisor,True,
mypy-boto3-license-manager-user-subscriptions,True,
mypy-boto3-freetier,True,
bc-detect-secrets,True,
mypy-boto3-apptest,True,
findspark,False,False
aiolimiter,True,
opentelemetry-exporter-gcp-trace,True,
astropy-iers-data,False,False
libtmux,True,
mypy-boto3-neptunedata,True,
repoze-lru,False,False
mypy-boto3-license-manager-linux-subscriptions,True,
partial-json-parser,False,False
pastedeploy,False,False
mypy-boto3-launch-wizard,True,
decopatch,True,
llguidance,True,
types-simplejson,True,
mypy-boto3-invoicing,True,
puremagic,True,
accessible-pygments,False,False
social-auth-core,True,
rollbar,False,False
azure-ai-contentsafety,True,
mypy-boto3-pca-connector-scep,True,
django-phonenumber-field,False,False
sparkdantic,True,
azure-mgmt-subscription,True,
apache-airflow-providers-postgres,False,False
arize-phoenix,True,
policy-sentry,True,
auth0-python,False,True
jinjanator,True,
statsig,True,
types-aiobotocore,True,
eth-abi,True,
tld,True,
pipelinewise-singer-python,False,False
probableparsing,False,False
llama-index-agent-openai,False,False
pyrogram,True,
awsebcli,False,False
azureml-dataprep,False,False
pefile,False,True
azure-mgmt-devtestlabs,False,False
nacos-sdk-python,False,False
ccimport,False,False
dagster-snowflake,True,
affine,False,True
safety-schemas,False,False
sqlalchemy-pytds,False,False
polygon-api-client,False,False
django-money,True,
simsimd,True,
grep-ast,False,False
tf-playwright-stealth,False,False
netcdf4,True,
strawberry-graphql,True,
pdfkit,False,False
openai-agents,True,
yaspin,True,
checksumdir,True,
hbutils,False,False
rx,True,
mypy-boto3-workspaces-instances,True,
depyf,False,False
etelemetry,False,False
sarif-tools,False,False
translationstring,False,True
dagster-postgres,True,
cloud-sql-python-connector,True,
pastel,False,False
sphinxcontrib-spelling,False,False
mypy-boto3-keyspacesstreams,True,
